Setup,Operation,Strategy,Tool,RPM,Feed,CuttingSpeed,DepthOfCut,StepOver,StepDown
Bearing - Housing - Top,2D Pocket2 (11),pocket2d,#27 - Ø13.85mm flat (14mm Flat Endmill),4042.5355545341431,550.3410382981981,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
Bearing - Housing - Top,2D Contour3,contour2d,#27 - Ø13.85mm flat (14mm Flat Endmill),4042.53555453414401,550.3410382981981,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
Bearing - Housing - Top,2D Contour3 (2),contour2d,#21 - Ø20mm flat (20mm Flat Endmill),4042.53555453414174,550.34103829819799,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
Bearing - Housing - Top,2D Contour6,contour2d,#21 - Ø20mm flat (20mm Flat Endmill),4042.53555453414265,550.3410382981981,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
Bearing - Housing - Top (2),Drill1 (19),drill,#4 - Ø7mm drill,1247.41097111339286,1000mmpm,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,tool_diameter * 0.3,tool_fluteLength * 0.9
Bearing - Housing - Top (2),Drill1 (20),drill,#8 - Ø8x1.25mm right tap,1247.41097111339286,1000mmpm,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,tool_diameter * 0.3,tool_fluteLength * 0.9
Flange-100,Drill1 (25),drill,#5 - Ø8mm drill,1247.41097111339286,1000mmpm,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,tool_diameter * 0.3,tool_fluteLength * 0.9
Flange-100,Drill1 (27),drill,#8 - Ø8x1.25mm right tap,1247.41097111339286,1000mmpm,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,tool_diameter * 0.3,tool_fluteLength * 0.9
Flange-100,2D Pocket2 (12),pocket2d,#27 - Ø13.85mm flat (14mm Flat Endmill),4042.5355545341431,550.3410382981981,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
Flange-160-90,Drill1 (26),drill,#5 - Ø8mm drill,100.41 rpm,1000mmpm,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,tool_diameter * 0.3,tool_fluteLength * 0.9
Flange-160-90,Drill1 (28),drill,#8 - Ø8x1.25mm right tap,1247.41097111339286,1000mmpm,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,tool_diameter * 0.3,tool_fluteLength * 0.9
Flange-160-90,2D Pocket2 (13),pocket2d,#12 - Ø9.9mm flat (14mm Flat Endmill),2500.53999999999996,250.34100000000001,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
Flange-160-90,2D Contour8,contour2d,#12 - Ø9.9mm flat (14mm Flat Endmill),2500.53999999999996,250.34100000000001,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
Flange-160-90,2D Contour8 (2),contour2d,#12 - Ø9.8mm flat (10),4042.53555453414174,550.34103829819799,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
